,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes
70,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUoTRKJxwQDGpw3FQFnXhXO8edJd,length,0,1,-0.0026562742,1,-0.0026562742,2,-5.9321494,**,-18.81384,3,-19.083393,"
",-20.635855, ,-21.86746,Since,-22.8189,１,-23.087376,The,-23.26195,​,-23.872366,Given,-24.524641,I,-24.818419,***,-24.9031,```,-24.919407,₁,-25.119965,*,-25.233252,,-25.47289,`,-25.626764,4,-25.71816,,-25.721243,1,assistant,1714195377,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,204,205,63,,,,,,,,,
71,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,34,popcorn,chatcmpl-9IUoUyQ1tsuqBkGSb2XtHDlQjQ4si,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.308033,**,-21.763008,"
",-21.87609, ,-21.975965,１,-24.19196,3,-24.449318,The,-25.888275,₁,-26.25907,"

",-26.719631,***,-27.055447,​,-27.09018,,-27.37902,   ,-27.601828,I,-27.732038,*,-27.772867,  ,-27.817783,There,-28.07581,,-28.176182,-,-28.308563,1,assistant,1714195378,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,256,257,63,,,,,,,,,
72,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,41,popcorn,chatcmpl-9IUoVFnaS2MWX9jRJAn7DG2jgmoDn,length,0,1,-0.00018161058,1,-0.00018161058,2,-8.620817,The,-14.923771,**,-14.966791,Sam,-15.673319,Since,-15.7833, ,-16.513012,Given,-16.688498,"
",-16.900267,Respond,-16.979689,Based,-17.19313,3,-18.068676,Despite,-18.73118,There,-18.877325,Answer,-19.116987,１,-19.117132,If,-19.469397,0,-19.590715,Although,-19.652472,According,-19.718262,1,assistant,1714195379,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,117,118,64,,,,,,,,,
73,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUoVRcgLG5szNTZlre39ZXf6hf16,length,0,2,-1.147242e-06,2,-1.147242e-06,1,-13.7677355,**,-19.194569,3,-20.463696,"
",-20.522724, ,-21.594995,Since,-24.022663,The,-24.115625,Given,-24.137236,２,-24.55699,```,-24.573238,,-24.772778,I,-25.205746,​,-25.482023,₂,-25.863123,Based,-26.113075,<|end|>,-26.147108,>,-26.188368,***,-26.19297,4,-26.332315,2,assistant,1714195379,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,164,165,64,,,,,,,,,
74,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,44,popcorn,chatcmpl-9IUoWcViryubqhrb5gdj8svoFkCsv,length,0,1,0.0,1,0.0,2,-19.639156,**,-22.242405, ,-22.420052,"
",-24.636236,１,-25.946966,3,-26.789549,The,-27.00511,₁,-27.282654,​,-27.68924,   ,-27.943672,  ,-28.03761,***,-28.048336,,-28.275627,"

",-28.514498,I,-28.984356,Since,-29.187887,There,-29.243532,​​,-29.259739,Correct,-29.34421,1,assistant,1714195380,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,64,,,,,,,,,
75,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,5,çikolata,chatcmpl-9IUoXdTgDu6PdbZMRqPpzcctUefcb,length,0,2,-6.869018e-06,2,-6.869018e-06,**,-12.225663,1,-14.356708,E,-14.642791,"
",-14.97903,İ,-16.523558,3,-16.692764,Po,-16.728806,Ç,-16.85361,`,-16.98945, ,-17.002007,Et,-17.308147,0,-17.566092,\(,-17.656982,Bu,-18.153452,"""",-18.298409,```,-18.500029,*,-18.896618,Y,-19.034676,4,-19.081692,2,assistant,1714195381,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,200,201,65,,,,,,,,,
76,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUoYgYFo8ToajD99QMHKufMOLc8v,length,0,2,-0.030834982,2,-0.030834982,1,-3.4945,E,-15.402059,3,-15.736871,"
",-16.583555,**,-17.67145,Ç,-17.703953,İ,-17.857578, ,-18.966461,4,-18.991606,B,-19.610044,Bu,-19.616375,T,-20.354328,-,-20.434347,C,-20.458965,Ö,-20.660572,D,-20.674538,Se,-20.693604,​,-20.708288,ç,-20.761631,2,assistant,1714195382,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,65,,,,,,,,,
77,2,Ullman Expansion,56,1-TR/22,1-TR,22,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IUoY0GYYbeym88erM5TZVmWIgkbZ,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.220543,**,-16.961945,"
",-19.447882,İ,-19.5873, ,-19.793839,3,-20.99216,E,-21.826576,Sorry,-22.07566,-,-22.445648,"

",-22.596058,I,-22.745296,１,-23.13947,​,-23.373486,A,-23.411964,Ö,-23.591488,***,-23.607542,Bu,-23.746157,"""",-23.835634,Ç,-23.85204,1,assistant,1714195382,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,65,,,,,,,,,
78,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,15,patlamış mısır,chatcmpl-9IUoZvSrYQwip2ZsribqeGBcJuVrl,length,0,2,-0.002259687,2,-0.002259687,1,-6.095304,**,-12.951293,E,-14.483436,"
",-14.64148,Et,-15.772092,İ,-16.743145,Po,-17.275938,Ç,-17.292837,3,-17.870697, ,-17.887463,`,-18.79645,Bu,-18.813665,0,-19.016756,S,-19.145437,B,-19.222343,"""",-19.263174,Y,-19.473372,P,-19.53948,\(,-19.654675,2,assistant,1714195383,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,66,,,,,,,,,
79,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUoayeXOfRhQ4pFF75jtEJYdiZWE,length,0,2,-0.010368008,2,-0.010368008,1,-4.5742145,3,-17.72119,**,-18.223997,"
",-18.379765,Ç,-19.916283,E,-20.03225,İ,-20.53571, ,-21.237623,4,-21.773525,ç,-21.868233,Sorry,-22.62253,"

",-23.022768,Ö,-23.106705,Bu,-23.224838,B,-23.236206,​,-23.407948,I,-23.486437,T,-23.575315,Se,-23.715801,2,assistant,1714195384,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,297,298,66,,,,,,,,,
80,2,Ullman Expansion,57,1A-TR/22,1A-TR,22,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IUobLblNkO6KozWxwgROx7k0gLt3,length,0,1,-4.3202e-07,1,-4.3202e-07,2,-15.009922,**,-16.645536, ,-18.969196,"
",-19.097006,İ,-19.410233,3,-21.113834,Sorry,-22.055727,E,-22.256664,-,-22.383692,"

",-22.85649,I,-22.905155,１,-23.254732,Bu,-23.381067,​,-23.429127,***,-23.46107,The,-23.48614,Ç,-23.639357,Ö,-23.73885,   ,-23.755777,1,assistant,1714195385,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,381,382,66,,,,,,,,,
81,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1/1B,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Belief,25,belirsizlik,chatcmpl-9IUon9DxTQhKLqtbjcwx6OJRkukDe,length,0,3,-0.3833825,3,-0.3833825,2,-1.1492975,1,-6.4614425,E,-10.621885,"
",-14.323614,**,-14.902733,Po,-15.29891,Bel,-15.798208,Ç,-16.411676,Et,-16.798084,Since,-16.970963,İ,-17.836409, ,-17.99275,"""E",-18.172598,[E,-18.38705,Bu,-18.439623,ç,-18.839296,S,-18.946304,Y,-19.007477,P,-19.018505,3,assistant,1714195397,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,67,,,,,,,,,
82,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IUoo6XsrqwwBhdluuKKQoBjylLQ9,length,0,1,-0.0011177117,1,-0.0011177117,2,-6.8962326,3,-9.158337,E,-15.734158,"
",-18.52798,Bel,-19.44868,**,-19.741024,İ,-19.981087,Bu,-20.499407,Since,-20.857752,4,-21.264317, ,-21.498833,Sorry,-21.837837,I,-22.05103,Ö,-22.096167,Se,-22.526583,Ek,-22.567295,"

",-22.731129,Ç,-22.731373,C,-22.882103,1,assistant,1714195398,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,300,301,67,,,,,,,,,
83,2,Ullman Expansion,58,1B-TR/73,1B-TR,73,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,Ullman Expansion: 1B (Turkish),Turkish,,,"1_TR-1/1B, 2_TR/1B, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IUopj5ZkuBQ5Wir8iV4lwd3hhG3E,length,0,1,-6.704273e-07,1,-6.704273e-07,2,-14.394687,İ,-21.049164,"
",-21.21082,**,-21.426027, ,-21.522287,3,-22.00065,Sorry,-23.93729,I,-24.470757,"

",-24.846167,​,-25.07175,E,-25.161465,,-25.260078,１,-25.470852,Bu,-25.558163,A,-25.70262,The,-25.785906,-,-25.900822,Ç,-25.952003,ı,-26.017426,1,assistant,1714195399,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,384,385,67,,,,,,,,,
84,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,35,patlamış mısır,chatcmpl-9IUoqkObEi0LEwNEyVrpg0D1ibF7f,length,0,1,-0.0011861804,1,-0.0011861804,2,-6.740568,**,-13.125973,E,-13.551174,"
",-16.70139, ,-17.205658,İ,-17.57684,Ç,-17.811935,3,-17.873419,`,-18.411957,Po,-18.68962,\(,-18.922535,0,-19.10048,Bu,-19.605408,ç,-19.736092,***,-20.047401,C,-20.067656,P,-20.143251,Ö,-20.22739,*,-20.404095,1,assistant,1714195400,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,273,274,68,,,,,,,,,
85,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IUorbarsGLKjUopUEtn6A68xVn6Q,length,0,1,-0.0110544255,1,-0.0110544255,2,-4.5104594,E,-15.958468,3,-18.010035,"
",-18.207146,İ,-18.69613,**,-19.189255, ,-19.543644,Ç,-20.730158,Bu,-21.059034,0,-21.453182,4,-21.775026,Ö,-21.812836,B,-21.833385,-,-22.091705,I,-22.147324,"

",-22.337206,Se,-22.38352,Sorry,-22.433924,T,-22.462044,1,assistant,1714195401,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,68,,,,,,,,,
86,2,Ullman Expansion,59,1C-TR/22,1C-TR,22,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IUosuvTMzIcyR01Sop51fTKO29F6,length,0,1,-2.2484697e-05,1,-2.2484697e-05,2,-10.704765,"
",-19.559498,**,-19.637848, ,-19.846043,3,-20.171574,İ,-20.580727,I,-22.833889,E,-23.27967,-,-23.599064,0,-23.654537,"

",-23.782127,4,-23.827326,​,-23.844223,１,-24.300398,The,-24.452019,Ç,-24.524544,Sorry,-24.55817,ı,-24.836338,`,-24.986515,1,assistant,1714195402,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,435,436,68,,,,,,,,,
87,2,Ullman Expansion,60,1D-TR/22,1D-TR,22,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,Ullman Expansion: Universal 1 (Turkish),Turkish,,,"1_TR-1, 2_TR, 3_TR-1, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-1,1,Ezgi torbanın {CEVAP} dolu olduğuna inanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Belief,45,patlamış mısır,chatcmpl-9IUoskB8jx2IBAuCi52ezFIqGWkFl,length,0,1,-0.55558217,1,-0.55558217,2,-0.85271275,**,-12.730192,E,-14.267689,Et,-14.441957,"
",-14.667036,Po,-16.884691,İ,-17.089756,3,-17.47128, ,-17.881268,\(,-17.97568,`,-18.240524,B,-18.76354,0,-19.068182,The,-19.402403,S,-19.500994,Ç,-19.549576,Bu,-19.613306,Y,-20.038774,***,-20.088299,1,assistant,1714195402,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,69,,,,,,,,,
