,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
54,1,Ullman Replication,97,1D-TR/45,1D-TR,45,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Replication: Universal 1 Q1 (Turkish, FBV San)",Turkish,,1.0,1_TR-3,2,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IUg8wBqyokm2VXE7qpRJiygouri6,length,0,2,-0.000826541,2,-0.000826541,1,-7.107182,**,-12.516927,E,-13.3055105,Et,-14.057105,"
",-14.386298,Po,-16.638762,3,-16.847881,İ,-17.208029, ,-17.405657,`,-17.550838,\(,-17.700846,Ç,-18.216522,Bu,-18.267677,Pat,-18.29562,Y,-18.359652,B,-18.363869,The,-18.722572,[,-18.881817,S,-18.903303,2,assistant,1714194860,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,54,,,,,,,,,,,
55,1,Ullman Replication,103,2-TR/46,2-TR,46,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Replication: Universal 2 Q1 (Turkish, FBV San)",Turkish,,1.0,5_TR-3,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IUg9zm2K17NA20ZoePbn2t2wDzAQ,length,0,2,-1.1994775e-05,2,-1.1994775e-05,Can,-11.633504,**,-12.868966,"
",-15.399404,1,-16.593716,3,-17.36459, ,-17.453548,`,-17.996548,\(,-18.417208,C,-18.628693,İ,-18.705116,"""",-18.837185,M,-19.06551,K,-19.23005,5,-19.260225,```,-19.296396,4,-19.458275,The,-19.720322,S,-19.744898,>,-19.867859,2,assistant,1714194861,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,55,,,,,,,,,,,
56,1,Ullman Replication,104,2A-TR/62,2A-TR,62,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Replication: 2A Q1 (Turkish, FBV San)",Turkish,,1.0,5_TR-3/2A,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IUgChzEDW8xPty8Rbqb572lhMmup,length,0,2,-2.677603e-05,2,-2.677603e-05,Can,-10.763304,**,-12.191038,"
",-15.616718,1,-16.456633, ,-17.16925,3,-17.422369,`,-17.660694,\(,-17.727798,Sand,-17.946411,K,-18.254173,C,-18.536251,İ,-18.569355,M,-18.586308, Can,-18.766056,```,-19.153322,"""",-19.173891,*,-19.365608,5,-19.428009,\[,-19.432709,2,assistant,1714194864,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,56,,,,,,,,,,,
57,1,Ullman Replication,105,2C-TR/46,2C-TR,46,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Replication: Universal 2 Q1 (Turkish, FBV San)",Turkish,,1.0,5_TR-3,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IUgDPUZOvbZgs2GX4icM8dXzRkFo,length,0,2,-3.464347e-05,2,-3.464347e-05,Can,-10.613396,**,-12.009466,1,-12.694378,"
",-14.508085,M,-16.180096,3,-16.412415, ,-17.361229,`,-17.448582,K,-17.45317,\(,-17.45572,C,-17.464655,İ,-18.081898,"""",-18.350254,5,-18.356548,S,-18.45599,4,-18.94904,```,-19.218906,The,-19.283052,Se,-19.375597,2,assistant,1714194865,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,57,,,,,,,,,,,
58,1,Ullman Replication,106,2B-TR/47,2B-TR,47,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Replication: 2B Q1 (Turkish, FBV San)",Turkish,,1.0,5_TR-3/2B,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IUgDZkutzlQEjxo1ZUpFEmdkj8hS,length,0,2,-6.0033854e-05,2,-6.0033854e-05,Can,-10.234595,**,-11.234458,1,-12.103921,M,-12.749225,"
",-13.732177,K,-14.836223,3,-15.441344, ,-16.106182,C,-16.207144,İ,-16.716263,\(,-16.832884,`,-16.955057,S,-16.957254,5,-16.965057,4,-17.581242,"""",-17.612768,O,-18.14895,Se,-18.158728,B,-18.205082,2,assistant,1714194865,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,58,,,,,,,,,,,
59,1,Ullman Replication,107,2D-TR/48,2D-TR,48,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Replication: 2D Q1 (Turkish, FBV Zan)",Turkish,,1.0,5_TR-3/2D,2,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUgEamE2lG1eHHOhN8Nflw2JoSu9,length,0,1,-0.004624153,1,-0.004624153,2,-5.3812876,M,-11.86427,**,-12.366452,K,-16.678007, ,-16.811832,`,-16.922016,3,-16.94751,"
",-17.131454,İ,-17.88192,\(,-18.101517,CE,-18.226086,C,-18.625671,***,-18.85682,{,-18.996967,0,-19.018604,B,-19.141254,"""",-19.148643,The,-19.280167,5,-19.485096,1,assistant,1714194866,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,59,,,,,,,,,,,
60,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,1,chocolate,chatcmpl-9IUgEo25rG5drKOHTFUaGduMOy3ll,length,0,2,-6.6306106e-06,2,-6.6306106e-06,Since,-13.328666,**,-13.514205,Based,-13.735026,Given,-13.852311,1,-14.3306875,Sam,-15.048537,"
",-15.638583, ,-15.881303,Respond,-15.970635,The,-15.987908,Considering,-17.459623,If,-17.791096,Despite,-17.808355,２,-17.810608,According,-18.291006,3,-18.31693,`,-18.417334,\[,-18.718817,She,-18.819666,2,assistant,1714194866,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,119,120,60,,,,,,,,,,,
61,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,2,chocolate,chatcmpl-9IUgFC0CwIORVSZcitGKFDBDP5zxS,length,0,2,-3.1281633e-07,2,-3.1281633e-07,1,-15.415569,**,-18.880087,"
",-19.091513,3,-20.897804, ,-21.22144,２,-22.478575,"

",-23.800337,​,-23.838377,,-23.984241,Since,-24.286785,₂,-24.775326,The,-25.077557,```,-25.433304,To,-25.550861,,-25.889545,​​,-26.063643,   ,-26.064516,***,-26.08313,  ,-26.112818,2,assistant,1714194867,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,166,167,60,,,,,,,,,,,
62,2,Ullman Expansion,51,1-EN/21,1-EN,21,1,Unexpected Contents,Base 1,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. She reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,4,popcorn,chatcmpl-9IUgG5hgyYmwTeh6lERZ0PqYu9008,length,0,1,0.0,1,0.0, ,-20.410456,**,-21.555376,2,-22.804283,"
",-22.923717,１,-24.768969,   ,-25.66299,₁,-25.96484,"

",-26.086962,  ,-26.477835,,-26.507767,<|end|>,-26.63373,​,-26.666533,3,-27.196026,The,-27.215271,I,-27.430843,***,-27.707615,​​,-28.031425,```,-28.10386,-,-28.110775,1,assistant,1714194868,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,60,,,,,,,,,,,
63,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,11,popcorn,chatcmpl-9IUgG5KuLZEJX4zTCHFYWXzhW1DmD,length,0,2,-3.1782583e-05,2,-3.1782583e-05,1,-10.487737,**,-13.322251,Sam,-14.535201,Based,-14.92228,Since,-15.026002,"
",-15.509999,Given,-15.699563,The,-15.736365,Respond,-15.810653,Despite,-15.955497, ,-16.032907,２,-17.222584,Although,-18.144606,3,-18.263361,Even,-18.503843,`,-18.574585,If,-18.655338,₂,-18.97598,\[,-18.976568,2,assistant,1714194868,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,126,127,61,,,,,,,,,,,
64,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,12,popcorn,chatcmpl-9IUgHTSURtt56FLPl6FPwDSaQjzsu,length,0,2,-1.9361265e-07,2,-1.9361265e-07,1,-16.611727,**,-20.295834, ,-21.425636,3,-21.573635,"
",-22.22903,２,-24.205456,​,-24.641222,The,-25.322872,Since,-25.554598,"

",-25.998142,,-26.339922,​​,-26.424288,   ,-26.590715,I,-26.64703,```,-26.652899,To,-26.654858,₂,-26.726427,  ,-26.771881,Given,-27.297821,2,assistant,1714194869,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,173,174,61,,,,,,,,,,,
65,2,Ullman Expansion,52,1A-EN/21,1A-EN,21,1A,Unexpected Contents,Transparent,"Here is a bag filled with popcorn. There is no chocolate in the bag. The bag is made of transparent plastic, so you can see what is inside. Yet, the label on the bag says ’chocolate’ and not “popcorn.” Sam finds the bag. She had never seen the bag before. Sam reads the label.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,14,popcorn,chatcmpl-9IUgIS7mY2HNHKF0VYU01G50Grlx2,length,0,1,0.0,1,0.0,**,-20.45612, ,-20.719292,2,-22.035286,"
",-22.7478,１,-24.721579,   ,-26.310863,<|end|>,-26.397352,"

",-26.41777,,-26.58187,₁,-26.716156,  ,-26.831036,​,-26.848112,3,-27.184788,***,-27.521973,I,-27.602112,The,-27.75296,-,-28.070173,```,-28.34503,Correct,-28.402882,1,assistant,1714194870,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,225,226,61,,,,,,,,,,,
66,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN/1B,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Belief,21,uncertainty,chatcmpl-9IUgJuXHzgU9823mSQld7e9TsnGVr,length,0,2,-0.12012954,2,-0.12012954,3,-2.1789217,1,-10.837029,Since,-11.615777,Sam,-13.549834,Given,-14.613746,**,-15.911033,"
",-16.551693,Based,-16.556297,If,-16.953388,Respond,-17.897408,Considering,-17.89846,The,-17.907944, ,-18.382185,She,-19.10532,Because,-19.548689,Despite,-19.755527, Sam,-19.848461,Although,-19.887081,Even,-19.931665,2,assistant,1714194871,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,127,128,62,,,,,,,,,,,
67,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN/1B,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate, uncertainty",Closed-ended,English,,,1,Action,22,uncertainty,chatcmpl-9IUgJcjPuHUuQRdw8MmB3MGoN25CC,length,0,2,-2.8160932e-06,2,-2.8160932e-06,1,-13.268285,3,-13.769778,**,-17.826841,"
",-18.757755, ,-20.740627,Since,-21.652723,２,-22.194654,​,-22.432178,The,-23.489805,,-23.781113,"

",-23.831684,```,-24.24932,₂,-24.261442,Given,-24.333426,Respond,-24.363634,4,-24.469526,​​,-24.553606,Correct,-24.616697,,-24.843008,2,assistant,1714194871,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,177,178,62,,,,,,,,,,,
68,2,Ullman Expansion,53,1B-EN/72,1B-EN,72,1B,Unexpected Contents,Uninformative,"Here is a bag filled with popcorn. There is no chocolate in the bag. Yet, the label on the bag says “chocolate” and not “popcorn.” Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam cannot read. Sam looks at the label.",English,Ullman Expansion: 1B (English),English,,,"1_EN/1B, 2_EN/1B, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,24,popcorn,chatcmpl-9IUgKstXNZvLVB7hoDt3aYPQCUy72,length,0,1,0.0,1,0.0,**,-20.266836,"
",-20.497204, ,-21.408268,2,-22.727333,１,-23.986687,3,-24.833569,"

",-24.992802,₁,-25.510235,<|end|>,-25.563023,​,-25.936682,,-26.118229,The,-26.467884,   ,-26.665936,  ,-26.88377,I,-27.232603,Given,-27.478657,```,-27.483397,***,-27.619576,`,-27.65075,1,assistant,1714194872,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,229,230,62,,,,,,,,,,,
69,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,31,popcorn,chatcmpl-9IUgL15XKUUyUJwtTzbXW02hyu2Il,length,0,1,-1.2664457e-06,1,-1.2664457e-06,**,-13.698871,2,-16.041805,Based,-19.158003,"
",-19.228777,The,-19.60517,Given,-19.622364, ,-19.653006,`,-19.801851,Respond,-19.82633,１,-19.844501,Since,-20.44798,0,-20.925573,₁,-21.073584,Sam,-21.165964,,-21.758633,***,-21.996378,3,-22.09699,[,-22.162533,According,-22.181646,1,assistant,1714194873,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,157,158,63,,,,,,,,,,,
70,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,32,popcorn,chatcmpl-9IUgLCXBHiXqkwGLG6K5fIS9JU5z4,length,0,1,-0.001265825,1,-0.001265825,2,-6.672729,3,-18.551767,**,-19.220566,"
",-20.233463, ,-21.392284,１,-22.331268,​,-23.352915,Since,-23.848629,The,-24.005733,```,-24.741468,₁,-24.819706,`,-24.950333,*,-25.03518,I,-25.131393,4,-25.13433,Given,-25.190983,***,-25.373524,​​,-25.374979,0,-25.542805,1,assistant,1714194873,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,204,205,63,,,,,,,,,,,
71,2,Ullman Expansion,54,1C-EN/21,1C-EN,21,1C,Unexpected Contents,Testimony,"Here is a bag filled with popcorn. There is no chocolate in the bag. The label on the bag says “chocolate”, rather than “popcorn.” Before coming into the room, Sam’s friend told her ‘the bag in the room has popcorn in it, ignore the label’. Sam believes her friend. Sam finds the bag. She had never seen the bag before. She cannot see what is inside the bag. Sam reads the label, which says the bag has chocolate in it.",English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,3,4_EN,4,She opens the bag and looks inside. She can clearly see that it is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,0,Reality,34,popcorn,chatcmpl-9IUgMPc7nImdxIIcdA1pzcTAXWfl0,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.827171,**,-22.51715,"
",-22.549805, ,-22.69105,１,-23.81408,3,-24.694117,₁,-26.379747,,-26.851318,"

",-26.997906,The,-27.031351,​,-27.201162,***,-27.909893,   ,-27.936161,I,-28.024673,  ,-28.121649,*,-28.452763,,-28.45306,-,-28.766613,​​,-28.801569,1,assistant,1714194874,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,256,257,63,,,,,,,,,,,
72,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,0,1_EN,1,She believes that the bag is full of {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Belief,41,popcorn,chatcmpl-9IUgNtpIAZCSFwbl149zw1d7vqW6r,length,0,1,-0.00019877224,1,-0.00019877224,2,-8.528648,**,-15.2564335,The,-15.510845,"
",-15.850878, ,-16.51424,Sam,-16.520115,Respond,-16.666866,Based,-17.27472,Given,-17.481903,3,-17.957035,１,-18.072285,Since,-18.162508,Is,-18.758175,Answer,-19.163704,To,-19.24055,₁,-19.36193,If,-19.612045,This,-19.649536,Incorrect,-19.750103,1,assistant,1714194875,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,117,118,64,,,,,,,,,,,
73,2,Ullman Expansion,55,1D-EN/21,1D-EN,21,1D,Unexpected Contents,Late Label,Sam fills a bag with popcorn and closes it. There is no chocolate in the bag. Sam writes a label and puts it on the bag. Sam looks at the bag. She cannot see what is inside the bag. Sam reads the label. The label says the bag has chocolate in it.,English,Ullman Expansion: Universal 1 (English),English,,,"1_EN, 2_EN, 3_EN, 4_EN",3,English,You are a helpful assistant.,1,2_EN,2,She is delighted to have found this bag. She loves eating {RESPONSE}.,"popcorn, chocolate",Closed-ended,English,,,1,Action,42,popcorn,chatcmpl-9IUgO9MyAeoVs1ltEXiNVOVpnY8R8,length,0,2,-4.3202e-07,2,-4.3202e-07,1,-14.85659,**,-18.703915,"
",-20.603281,3,-21.274536, ,-22.127563,Since,-24.378502,,-24.479456,The,-24.557125,```,-24.614656,２,-24.8764,Given,-24.883587,I,-25.805857,<|end|>,-26.043518,​,-26.062126,₂,-26.14455,>,-26.173923,***,-26.357279,Based,-26.496925,Correct,-26.684517,2,assistant,1714194876,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,164,165,64,,,,,,,,,,,
